0,0,0
0,0,0
0,-0.0391165,-0.0651942
-0.00076699,-0.0429515,-0.0682621
0,0,0
0,-0.0452524,-0.0697961
0,0,0
0,0,0
0,-0.0483204,-0.0613592
0,-0.0452524,-0.0682621
0,0,0
0,0,0
0,-0.0391165,-0.0636602
0,-0.0368155,-0.0728641
0,0,0
0,-0.0322136,-0.0705631
0,0,0
0,0,0
0,-0.0360485,-0.0705631
0,-0.0383495,-0.0682621
0,0,0
0,-0.0368155,-0.0575243
0,0,0
0,-0.0329806,-0.0513884
0,0,0
0,-0.0322136,-0.0667282
0,0,0
0,-0.0398835,-0.0651942
0,0,0
0,-0.0452524,-0.0667282
0,0,0
0,-0.0460194,-0.0690291
0,0,0
0,0,0
0,-0.0360485,-0.0674952
0,0,0
0,-0.0314466,-0.0628932
0,-0.0276117,-0.0605922
0,0,0
0,-0.0237767,-0.0598253
0,0,0
0,-0.0214757,-0.0628932
0,0,0
0,-0.0237767,-0.0621262
0,0,0
0,-0.0299126,-0.0651942
0,0,0
0,0,0
0,-0.0314466,-0.0636602
0,0,0
-0.00076699,-0.0276117,-0.0575243
0,0,0
0,-0.0276117,-0.0483204
0,0,0
0,-0.0291456,-0.0483204
-0.00076699,-0.0299126,-0.0567573
0,0,0
0,0,0
0,-0.0345146,-0.0575243
0,-0.0421845,-0.0590583
0,0,0
0,-0.0406505,-0.0575243
-0.00076699,-0.0368155,-0.0567573
0,0,0
0,-0.0352816,-0.0513884
0,-0.0337476,-0.0483204
0,0,0
0,-0.0314466,-0.0536893
0,0,0
0,-0.0314466,-0.0590583
0,0,0
0,-0.0283786,-0.0582913
0,0,0
0,-0.0283786,-0.0613592
0,0,0
0,-0.0260777,-0.0590583
0,0,0
0,-0.0214757,-0.0529223
0,0,0
0,-0.0214757,-0.0506214
0,0,0
0,-0.0253107,-0.0460194
0,0,0
0,-0.0291,0
0,-0.0406505,-0.0460194
0,0,0
0,-0.0406505,-0.0628932
0,0,0
0,-0.0352816,-0.0644272
0,0,0
0,-0.0345146,-0.0690291
0,0,0
0,-0.0322136,-0.0674952
0,0,0
0,-0.0314466,-0.0674952
0,0,0
0,-0.0283786,-0.0636602
0,0,0
0,-0.0322136,-0.0743981
0,0,0
0,-0.0291456,-0.079
0,0,0
-0.00076699,-0.0291456,-0.0697961
0,0,0
0,-0.0253107,-0.0674952
0,0,0
-0.00076699,-0.0276117,-0.0582913
0,0,0
0,-0.0368155,-0.0644272
0,0,0
0,0,0
-0.00153398,-0.0360485,-0.0713301
0,0,0
-0.00076699,-0.0329806,-0.0636602
0,0,0
-0.00076699,-0.0276117,-0.0513884
0,0,0
0,-0.0345146,-0.0521553
0,0,0
0,-0.0337476,-0.0575243
0,0,0
0,0,0
0,-0.0207087,-0.0429515
0,0,0
0,-0.0199418,-0.0421845
0,0,0
0.00076699,-0.0191748,-0.0391165
0,0,0
0.00076699,-0.0207087,-0.0345146
0,0,0
0.00076699,-0.0222427,-0.0314466
0,0,0
0,0,0
0.0107379,-0.0122718,0.00153398
0,0,0
0.0115049,-0.00843689,0.00383495
0,0,0
0.00997088,-0.00536893,0.0115049
0,0,0
0.0107379,-0.00153398,0.0176408
0,0,0
0.0107379,0,0.0176408
0,0,0
0,0,0
0.00536893,0.0138058,0.0368155
0,0,0
0.00536893,0.0145728,0.0345146
0,0,0
0.00383495,0.0115049,0.0306796
0,0,0
0.00460194,0.0115049,0.0276117
0,0,0
0.00460194,0.00997088,0.0283786
0,0,0
0.00076699,0.0199418,0.0414175
0,0,0
0.00076699,0.0222427,0.0467864
0,0,0
0.00383495,0.0184078,0.0506214
0,0,0
0.00230097,0.0199418,0.0552233
0,0,0
0,0,0
0.00383495,0.0322136,0.0529223
0,0,0
0.00383495,0.0299126,0.0506214
0,0,0
0.00383495,0.0291456,0.0598253
0,0,0
0.00460194,0.0345146,0.0667282
0,0,0
0.00383495,0.0352816,0.0659612
0,0,0
0.00460194,0.0345146,0.0697961
0,0,0
0.00383495,0.0345146,0.0644272
0,0,0
0.00306796,0.0360485,0.0697961
0,0,0
0.00306796,0.0322136,0.0720971
0,0,0
0.00383495,0.0329806,0.0690291
0,0,0
0.00383495,0.0322136,0.0690291
0,0,0
0.00383495,0.0329806,0.0697961
0,0,0
0.00460194,0.0291456,0.0636602
0,0,0
0.00536893,0.0291456,0.0751651
0,0,0
0.00613592,0.0283786,0.081301
0,0,0
0.00690291,0.0291456,0.0851359
0,0,0
0.00920388,0.0306796,0.101243
0,0,0
0.00843689,0.0268447,0.080534
0,0,0
0.00920388,0.0283786,0.0720971
0,0,0
0.00997088,0.0329806,0.079767
0,0,0
0.00920388,0.0329806,0.080534
0,0,0
0.00920388,0.0345146,0.082068
0,0,0
0.0107379,0.0322136,0.0859029
0,0,0
0.00997088,0.0352816,0.082068
0,0,0
0.0115049,0.0375825,0.0843689
0,0,0
0.0115049,0.0306796,0.0935728
0,0,0
0.0115049,0.0337476,0.0989418
0,0,0
0.0107379,0.0,0.0974078
0,0,0
0.0107379,0.0444854,0.0974078
0,0,0
0.00843689,0.0437185,0.0974078
0,0,0
0.0076699,0.0414175,0.0920388
0,0,0
0.00920388,0.0421845,0.104311
0,0,0
0.00843689,0.0460194,0.108146
0,0,0
0,0,0
0,0.0728641,0.119651
0,0,0
0,0.0621262,0.108913
0,0,0
0,0.0552233,0.108146
0,0,0
0,0.0544563,0.103544
0,0,0
0,0.0613592,0.102777
0,0,0
0,0.0667282,0.115049
0,0,0
0,0,0
-0.00076699,0.0751651,0.120417
0,0,0
0,0.0720971,0.105078
0,0,0
-0.00076699,0.0598253,0.107379
0,0,0
-0.00306796,0.0536893,0.0966408
0,0,0
-0.00306796,0.0605922,0.102777
0,0,0
0,0,0
0,0.0368155,0.0874369
0,0,0
0,0.0475534,0.082835
0,0,0
0,0.0567573,0.0928058
0,0,0
0,0.0513884,0.0889709
0,0,0
0.00076699,0.0421845,0.0943398
0,0,0
0.00076699,0.0452524,0.082068
0,0,0
0.00157,0.0283786,0.0697961
0,0,0
0.00230097,0.0352816,0.0743981
0,0,0
0.00153398,0.0352816,0.0751651
0,0,0
0.00230097,0.0345146,0.082068
0,0,0
0.00153398,0.0306796,0.0636602
0,0,0
0.00230097,0.0291456,0.0636602
0,0,0
0,0,0
0.00306796,0.0122718,0.0483204
0,0,0
0.00306796,0.0138058,0.0475534
0,0,0
0.00383495,0.00997088,0.0398835
0,0,0
0.00306796,0.0138058,0.0329806
0,0,0
0.00230097,0.0199418,0.0314466
0,0,0
0.00230097,0,0.00076699
0,0,0
0.00153398,0,0.00076699
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.00076699,-0.00153398
0,0,0
-0.00460194,0.00153398,-0.00230097
0,0,0
-0.0076699,0.00230097,-0.00536893
0,0,0
-0.00920388,0.00460194,-0.0076699
0,0,0
-0.0115049,0.0138058,-0.00843689
0,0,0
0,0,0
-0.0138058,0.00920388,-0.0145728
0,0,0
-0.0130388,0.0145728,-0.00997088
0,0,0
-0.0138058,0.0115049,-0.00920388
0,0,0
-0.0145728,0.0122718,-0.0076699
0,0,0
0.00920388,0.0168738,-0.00613592
0,0,0
-0.0314466,0.0406505,0.0115049
0,0,0
-0.0352816,0.0498544,0.0138058
0,0,0
-0.0398835,0.0536893,0.0161068
0,0,0
-0.0421845,0.0559903,0.0153398
0,0,0
-0.0406505,0.0605922,0.0145728
0,0,0
-0.0460194728641,0.0168738
0,0,0
-0.0590583,0.0736311,0.0138058
0,0,0
-0.0590583,0.0728641,0.0130388
0,0,0
-0.0720971,0.0728641,0.00997088
0,0,0
-0.0705631,0.0705631,0.00536893
0,0,0
-0.0697961,0.0743981,0.00306796
0,0,0
0,0,0
-0.079767,0.0889709,0
0,0,0
-0.0843689,0.0889709,0.00153398
0,0,0
-0.080534,0.0866699,0.00153398
0,0,0
-0.0882039,0.0905049,-0.00153398
0,0,0
-0.0966408,0.0843689,-0.00230097
0,0,0
0,0,0
0,0,0
-0.083602,0.0905049,-0.00076699
0,0,0
-0.083602,0.0866699,0
0,0,0
-0.101243,0.079767,0.00230097
0690291,0
0,0,0
-0.0636602,0.0705631,0
0,0,0
-0.0613592,0.0605922,0
0,0,0
-0.0575243,0.0544563,0
0,0,0
-0.0567573,0.0498544,0
0,0,0
-0.0598253,0.0452524,0
0,0,0
-0.0490874,0.0475534,0
0,0,0
-0.0429515,0.0329806-0.00076699
0,0,0
0,-0.00460194,-0.00230097
0,0,0
0,-0.00230097,-0.00536893
0,0,0
-0.00153398,-0.00076699,-0.00230097
0,0,0
-0.00153398,0,0
0,0,0
0,0.00076699,0
0,0,0
-0.00076699,0,0
0,0,0
0,0,0
0,0,0
0,-0.008
0,0,0
0.00076699,-0.00076699,0.00153398
0,0,0
0.00153398,-0.00153398,0.00230097
0,0,0
0.00153398,-0.00076699,0.00230097
0,0,0
0.00306796,-0.00230097,0.00153398
0,0,0
0.00230097,-0.00153398,0.00230097
0,0,0
0.00088,0.00536893
0,0,0
0.0122718,-0.0122718,0.00460194
0,0,0
0.0153398,-0.0145728,0.00460194
0,0,0
0.0168738,-0.0191748,0.00383495
0,0,0
0.0207087,-0.0222427,0.00306796
0,0,0
0.0253107,-0.0253107,0.00383495
0,0,0
0
0.0337476,-0.0268447,0.00076699
0,0,0
0.0368155,-0.0314466,0.00230097
0,0,0
0.0383495,-0.0391165,0.00690291
0,0,0
0.0383495,-0.0414175,0.00613592
0,0,0
0.0414175,-0.0421845,0.00383495
0,0,0
0.0613592,-0.0690291,0.00153398
0,0,0
0.0674952,-0.079,0.00153398
0,0,0
0.075932,-0.0720971,0.00076699
0,0,0
0.079,-0.0644272,0.00076699
0,0,0
0.0713301,-0.0659612,0.00076699
0,0,0
0,0,0
0.120417,-0.100476,0.00076699
0,0,0
0.114282,-0.0912719,0
0,0,0
0.0920388,-0.107379,0.00383495
0,0,0
0.105078,-0.11735,0.00230097
0,0,0
0.115816,-0.105845,0.00306796
0,0,0
0,0,0
0.128854,-0.158767,0
0,0,0
0.148796,-0.112748,-0.00076699
0,0,0
0.129621,-0.12732,0
0,0,0
0.125019,-0.152631,0
0,0,0
0.141126,-0.133456,0.00153398
0,0,0
0.144961,-0.125786,0.00306796
0,9
0,0,0
0.16567,-0.122718,-0.00230097
0,0,0
0.133456,-0.139592,0
0,0,0
0.132689,-0.146495,0.00153398
0,0,0
0.14266,-0.133456,0
0,0,0
0.116583,-0.138058,0
0,0,0
0.129621,-0.161068,0
0,0,0
0,0,0
0.112748,-0.15033,0
0,0,0
0.125786,-0.123485,-0.00153398
0,0,0
0.133456,-0.107379,-0.00536893
0,0,0
0.111214,-0.145728,-0.00306796
0,0,0
0.104311,-0.153398,-0.00076699
0,0,0
0.1265,-0.125019,0.00230097
0,0,0
0.112748,-0.0874369,0.00230097
0,0,0
0.10201,-0.105078,0.00153398
0,0,0
0.0130388,-0.125786,0.00230097
0,0,0
0.00997088,-0.100476,0.00230097
0,0,0
0.00153398,-0.0728641,0
0,0,0
0.008436699
0,0,0
0.0529223,-0.0989418,-0.00306796
0,0,0
0.081301,-0.0851359,-0.00153398
0,0,0
0.0743981,-0.0736311,-0.00153398
0,0,0
0.083602,-0.0697961,-0.00230097
0,0,0
0.082835,-0.082068,-0.00076699
0,0,0
0.076699,-0306796
0,0,0
0.0460194,-0.0375825,-0.00536893
0,0,0
0.0329806,-0.0329806,-0.00536893
0,0,0
0.0230097,-0.0245437,-0.00230097
0,0,0
0.0145728,-0.0145728,-0.00230097
0,0,0
0.00613592,-0.00536893,-0.00076699
0,0,0
076699
0,0,0
-0.0414175,0.0268447,-0.00460194
0,0,0
-0.0467864,0.0406505,0
0,0,0
-0.0490874,0.0536893,0
0,0,0
-0.0513884,0.0536893,0
0,0,0
-0.0536893,0.0590583,-0.00306796
0,0,0
-0.0483204,0.0590583,-0.00613592
0076699,0.0222427
0,0,0
-0.0199418,0.0736311,0.0122718
0,0,0
0.00153398,0.0859029,0
0,0,0
-0.0536893,0.0912719,0
0,0,0
-0.0966408,0.100476,0
0,0,0
-0.0928058,0.0966408,0
0,0,0
-0.0943398,0.0912719,-0.00230097
0,00.122718,0.00076699
0,0,0
-0.124252,0.121951,0
0,0,0
-0.14266,0.121951,-0.00383495
0,0,0
-0.138058,0.128087,-0.00153398
0,0,0
-0.130388,0.126553,-0.00383495
0,0,0
-0.132689,0.131922,-0.00076699
0,0,0
0,0,0
-0.144961,0.144961,0.00153398
0,0,0
-0.153398,0.152631,0.00076699
0,0,0
-0.156466,0.144194,0.00230097
0,0,0
-0.136524,0.138058,0.00230097
0,0,0
-0.125786,0.131922,0.00997088
0,
  0,0,0
-0.126553,0.14266,-0.00306796
0,0,0
-0.128854,0.122718,0.00460194
0,0,0
-0.12732,0.125786,-0.00153398
0,0,0
-0.136524,0.133456,0
0,0,0
-0.131155,0.130388,0.00153398
0,0,0
-0.129621,0.110447,-0.00153398
0,00.107379,0
0,0,0
-0.0621262,0.0874369,-0.00153398
0,0,0
-0.0897379,0.118884,-0.00076699
0,0,0
-0.0897379,0.105845,0
0,0,0
-0.0935728,0.100476,-0.00153398
0,0,0
-0.0935728,0.108146,0
0,0,0
-0.125019,0.10201,0
0,0
0,0,0
-0.0882039,0.083602,0.00076699
0,0,0
-0.081301,0.075932,0.00076699
0,0,0
-0.0751651,0.0636602,0
0,0,0
-0.075932,0.0605922,0
0,0,0
-0.0674952,0.0720971,-0.00153398
0,0,0
-0.0559903,0.0720971,-0.00076699
0,0,0
-0.0222427,0.0207087,0.00076699
0,0,0
-0.0168738,0.0176408,0.00076699
0,0,0
-0.0115049,0.0122718,0.00076699
0,0,0
-0.00613592,0.00536893,0
0,0,0
-0.00076699,0.00076699,0.00076699
0,0,0
,0
0.0283786,-0.0283786,-0.00076699
0,0,0
0.0352816,-0.0352816,0
0,0,0
0.0444854,-0.0475534,0.00076699
0,0,0
0.0521553,-0.0529223,0.00230097
0,0,0
0.0437185,-0.0567573,0.00997088
0,0,0
0.0490874,-0.0475534,0.0122718
0,0,0
0.0467864,-0.0429515,0.0076699
0,0,0
0.0421845,-0.0360485,0.00230097
0,0,0
0.0314466,-0.0368155,-0.00383495
0,0,0
0.0375825,-0.0437185,-0.00306796
0,0,0
0.0483204,-0.0506214,-0.00076699
0,0,0
0.0575243,-0.0605922,0
0,0,0
0.0674952,-0.0682621,0.00383495
0,0,0
0.0690291,-0.0690291,0.00843689
0,0,0
0.0628932,-0.0636602,0.00306796
0,0,0
0.0636602,-0.0552233,0.00230097
0,0,0
0.0544563,-0.0613592,0.00230097
0,0,0
0.0674952,-0.0736311,0.00460194
0,0,0
0.0897379,-0.0859029,0.00230097
0,0,0
0.10201,-0.0943398,0.00383495
0,0,0
0.0866699,-0.0874369,0.00383495
0,0,0
0.078233,-0.0851359,0.00153398
0,0,0
0.0851359,-0.0882039,0
0,0,0
0.0935728,-0.101243,0
0,0,0
0.10201,-0.108913,0
0,0,0
0.0974078,-0.111214,0
0,0,0
0.0874369,-0.0912719,0
0,0,0
0.11735,-0.10968,0
0,0,0
0.131922,-0.12732,0.00076699
0,0,0
0.105078,-0.111214,0.00383495
0,0,0
0.0897379,-0.0989418,0.00383495
0,0,0
0.110447,-0.111981,0.00230097
0,0,0
0.122718,-0.137291,0.00076699
0,0,0
0.111214,-0.11735,0
0,0,0
0.121184,-0.111214,0.00076699
0,0,0
0.135757,-0.138825,-0.00076699
0,0,0
0.144194,-0.135757,0
0,0,0
0.113515,-0.121951,-0.00076699
0,0,0
0.119651,-0.13499,0
0,0,0
0.141893,-0.155699,-0.00076699
0,0,0
0.135757,-0.130388,0
0,0,0
0.128854,-0.122718,0.00306796
0,0,0
0.161835,-0.151097,0
0,0,0
0.139592,-0.134223,0
0,0,0
0.128854,-0.126553,-0.00076699
0,0,0
0.145728,-0.16567,0
0,0,0
0.147262,-0.149563,-0.00153398
0,0,0
0.138058,-0.118117,0.00153398
0,0,0
0.148029,-0.151864,0.00153398
0,0,0
0.163369,-0.143427,0
0,0,0
0.125786,-0.132689,-0.00153398
0,0,0
0.144961,-0.158767,0
0,0,0
0.147262,-0.157233,-0.00076699
0,0,0
0.130388,-0.121951,0
0,0,0
0.14266,-0.138825,0
0,0,0
0.169505,-0.161835,0.00076699
0,0,0
0.141893,-0.132689,0
0,0,0
0.135757,-0.153398,0.00076699
0,0,0
0,0,0
0,0,0
0.287621,-0.289155,-0.00383495
0,0,0
0,0,0
0,0,0
0.139592,-0.136524,-0.00460194
0,0,0
0.158,-0.170272,-0.00230097
0,0,0
0.118884,-0.141126,-0.00153398
0,0,0
0.130388,-0.143427,-0.00460194
0,0,0
0.141126,-0.158,-0.00153398
0,0,0
0.141126,-0.128087,-0.00076699
0,0,0
0.11735,-0.123485,0
0,0,0
0.125786,-0.139592,0
0,0,0
0.154165,-0.137291,0
0,0,0
0.111981,-0.133456,-0.00153398
0,0,0
0.106612,-0.143427,-0.00460194
0,0,0
0.119651,-0.136524,-0.00383495
0,0,0
0.118117,-0.115049,-0.00230097
0,0,0
0.105845,-0.118117,-0.00076699
0,0,0
0.124252,-0.131155,0.00153398
